xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.28681,3685.2,4430.3,9.2779,26.878,42.11,2682.3,75.263,120.38,0.36304,80.46,49.729,2609.4,26.55,47.811,3083.4,22.145,66.079,230.06,336.9,94.731,76.99,32.07,8.8564,26.154,7.0617,18.987,1.6433,32.42,13.851,23.251,1.2554,19.165,2.2627,4.8987,2.3579,0.029582,0.85685,0.097242,54.319,44.162,62.694,53.205,28.338,61.579,20.732,43.528,37.303,41.468,47.818,40.335,20.084
0.28775,3658.3,4481.8,9.2155,26.551,42.24,2678.8,74.383,120.38,0.35719,80.271,52.369,2605.8,24.116,50.022,3080.3,23.091,66.024,234.04,336.7,94.766,76.828,32.07,8.8564,26.154,7.0617,18.987,1.6433,32.42,13.851,23.251,1.2554,19.165,2.2627,4.8987,2.3579,0.03332,0.8411,0.098557,54.607,43.028,63.158,52.589,28.246,61.425,20.501,44.242,45.071,46.586,48.02,40.84,17.876
0.27827,3625.3,4505.5,9.2386,26.83,42.151,2681.1,75.53,120.38,0.339,80.393,50.394,2608.2,24.663,50.854,3080.9,24.354,65.971,232.74,337.16,94.926,77.159,31.907,8.9733,25.815,7.1935,19.366,1.6715,32.939,13.96,23.673,1.1833,19.083,2.2705,4.9131,2.3419,0.03332,0.8411,0.098557,54.607,43.028,62.485,53.472,27.569,60.972,20.869,41.129,39.259,48.511,48.373,40.287,14.867
0.27992,3604.6,4473.2,9.1456,27.231,42.353,2682.9,75.29,120.42,0.33866,80.599,49.704,2610.5,26.059,50.741,3083.8,23.887,66.006,232.44,337.55,94.763,77.496,31.907,8.9733,25.815,7.1935,19.366,1.6715,32.939,13.96,23.673,1.1833,19.083,2.2705,4.9131,2.3419,0.03332,0.8411,0.098557,54.607,43.028,62.842,53.859,27.407,65.087,21.127,41.171,37.23,48.249,48.632,41.183,15.941
0.29781,3563.7,4396,9.3056,27.217,42.136,2687.9,75.664,120.39,0.35302,80.959,48.793,2616.1,26.164,50.743,3086.5,24.134,66.127,234.05,338.05,94.834,77.808,31.932,8.8537,25.936,6.9028,19.035,1.646,32.602,13.933,23.248,1.2845,19.265,2.2968,4.901,2.2625,0.03332,0.8411,0.098557,54.607,43.028,62.156,53.785,29.157,60.627,21.56,42.45,34.549,48.254,48.714,40.841,15.302
0.29742,3598.2,4454.9,9.3603,27.181,42.415,2689.1,74.668,120.39,0.35338,80.903,50.293,2616.8,25.003,49.382,3089,22.562,66.2,234.75,338.33,94.697,77.662,31.932,8.8537,25.936,6.9028,19.035,1.646,32.602,13.933,23.248,1.2845,19.265,2.2968,4.901,2.2625,0.03332,0.8411,0.098557,54.607,43.028,61.564,53.08,29.195,60.519,21.43,42.406,38.963,45.104,48.874,40.836,19.016
0.29777,3616.6,4490.4,9.3298,26.599,42.407,2687.9,73.86,120.4,0.35163,80.63,49.03,2616.1,24.745,49.226,3089.5,22.548,66.225,233.1,338.09,94.795,77.335,31.577,9.2426,25.699,6.7727,19.322,1.6517,32.829,13.806,23.317,1.2459,19.559,2.2435,5.0321,2.3347,0.0059282,0.86924,0.097261,53.985,43.136,63.64,53.397,29.227,61.636,20.756,42.075,35.247,44.743,48.866,40.833,19.078
0.29913,3678.1,4473,9.3732,26.872,42.327,2686.3,74.898,120.4,0.35064,80.339,50.394,2614,24.127,51.952,3088.9,23.331,66.17,232.96,338.43,94.672,77.305,31.577,9.2426,25.699,6.7727,19.322,1.6517,32.829,13.806,23.317,1.2459,19.559,2.2435,5.0321,2.3347,0.0059282,0.86924,0.097261,53.985,43.136,62.582,53.605,29.093,58.971,20.631,42.197,39.258,51.053,48.941,41.133,17.24
0.3356,3697,4434.8,9.4084,26.832,42.674,2689.1,75.472,120.4,0.33977,80.404,49.813,2617,25.196,50.536,3089.5,23.791,66.093,232.6,338.98,94.645,77.408,31.731,8.7741,26.076,6.6741,19.07,1.6454,33.078,13.822,23.326,1.2589,19.468,2.2949,5.0828,2.2793,0.0059282,0.86924,0.097261,53.985,43.136,63.44,53.288,33.152,60.855,21.334,40.206,37.549,47.774,49.04,40.681,16.143
0.33888,3700.6,4394.5,9.3845,26.712,41.759,2691.1,75.308,120.43,0.33356,80.534,50.714,2619.4,25.767,48.761,3091.4,23.583,66.106,234.57,339.25,94.428,77.731,31.731,8.7741,26.076,6.6741,19.07,1.6454,33.078,13.822,23.326,1.2589,19.468,2.2949,5.0828,2.2793,0.0059282,0.86924,0.097261,53.985,43.136,63.377,53.771,32.831,61.726,21.34,40.964,40.202,43.667,48.929,41.576,16.603
0.32751,3722.6,4464.7,9.3965,27.041,42.604,2691.5,74.418,120.41,0.33988,80.606,51.689,2619.7,23.727,47.698,3092.5,22.019,66.119,233.29,339.52,94.336,77.354,32.551,8.9349,25.942,6.8868,19.221,1.6699,32.851,13.87,22.931,1.2964,19.525,2.2748,4.9084,2.2863,0.0059282,0.86924,0.097261,53.985,43.136,64.014,53.479,32.102,61.262,21.339,40.589,43.071,41.206,49.105,41.613,20.326
0.32778,3739.7,4446.9,9.3127,27.225,42.953,2691.3,73.595,120.45,0.34339,80.485,51.557,2619.6,25.336,51.539,3091.6,23.692,66.135,236.6,339.79,94.327,77.54,32.551,8.9349,25.942,6.8868,19.221,1.6699,32.851,13.87,22.931,1.2964,19.525,2.2748,4.9084,2.2863,0.019901,0.86055,0.080567,53.757,44.014,63.719,53.692,32.076,62.06,21.471,40.162,42.683,50.096,49.629,42.234,16.348
0.24795,3649.4,4434.7,9.5143,27.093,42.342,2691.3,74.391,120.4,0.34775,80.682,49.457,2620.4,25.647,48.808,3088.5,22.941,66.198,238.13,340.67,94.278,77.702,32.174,9.033,26.427,7.0291,19.081,1.6566,33.239,13.926,23.713,1.2678,18.845,2.304,5.0401,2.2664,0.019901,0.86055,0.080567,53.757,44.014,63.504,53.405,24.421,61.868,22.197,40.956,36.503,43.775,49.878,41.772,18.098
0.24828,3706,4451.9,9.3764,26.773,42.631,2690.1,74.665,120.37,0.34592,80.626,51.766,2619.3,23.849,48.812,3087.7,24.009,66.258,238.61,340.68,94.467,77.476,32.174,9.033,26.427,7.0291,19.081,1.6566,33.239,13.926,23.713,1.2678,18.845,2.304,5.0401,2.2664,0.019901,0.86055,0.080567,53.757,44.014,62.53,53.199,24.389,60.689,21.801,41.18,43.296,43.784,50.221,40.922,15.566
0.28259,3658.5,4430.7,9.438,27.184,42.215,2688.5,75.108,120.41,0.35151,80.44,50.057,2617,24.919,49.893,3086.3,23.185,66.301,239.43,340.78,94.595,77.06,32.453,8.9526,25.906,6.8848,19.379,1.6464,33.35,13.896,23.061,1.1413,18.754,2.2348,4.9378,2.353,0.019901,0.86055,0.080567,53.757,44.014,62.027,53.733,27.828,59.679,21.819,42.107,38.267,46.286,50.531,41.33,17.55
0.28147,3650.2,4495.1,9.435,26.702,42.661,2689.8,74.554,120.39,0.35212,80.369,50.989,2617.9,24.798,50.431,3085.8,22.735,66.286,243.18,341.05,94.706,77.66,32.453,8.9526,25.906,6.8848,19.379,1.6464,33.35,13.896,23.061,1.1413,18.754,2.2348,4.9378,2.353,0.019901,0.86055,0.080567,53.757,44.014,62.17,52.962,27.938,60.62,21.676,42.033,41.011,47.531,50.585,40.687,18.588
0.2535,3667.5,4445.5,9.3834,26.723,42.242,2689.9,74.069,120.4,0.35021,80.494,49.913,2619.4,24.877,49.648,3087.1,22.487,66.33,241.65,341.07,94.556,77.611,32.073,9.0374,26.022,6.9278,19.3,1.6526,33.504,13.833,22.862,1.1232,18.663,2.3084,4.9637,2.3518,0.025351,0.83505,0.099809,54.044,43.824,63.067,52.75,25.127,60.886,21.842,41.599,37.844,45.718,50.934,41.222,19.161
0.25335,3675.4,4444.8,9.3171,27.016,42.425,2690.8,73.554,120.39,0.35123,80.435,49.901,2619.9,26.752,49.649,3087.8,22.832,66.325,243.06,341.79,94.541,77.579,32.073,9.0374,26.022,6.9278,19.3,1.6526,33.504,13.833,22.862,1.1232,18.663,2.3084,4.9637,2.3518,0.025351,0.83505,0.099809,54.044,43.824,62.931,52.758,25.142,61.117,22.1,41.475,37.809,45.721,51.115,41.323,18.346
0.29,3663.4,4428.6,9.4448,26.695,42.431,2693.5,73.968,120.38,0.34631,80.571,50.083,2622.6,25.899,48.712,3089.1,23.727,66.418,243.86,342.35,94.551,77.333,32.249,8.8496,26.213,6.825,18.945,1.6775,33.451,13.927,23.522,1.4017,18.948,2.3313,4.9031,2.3968,0.025351,0.83505,0.099809,54.044,43.824,62.738,53.051,28.61,61.748,22.318,40.455,38.344,43.554,51.349,41.419,16.221
0.29117,3680.5,4456.6,9.4741,26.784,42.453,2693.6,73.469,120.4,0.34088,80.348,49.385,2622.5,25.318,50.033,3089.3,22.108,66.43,246.24,342.59,94.564,77.516,32.249,8.8496,26.213,6.825,18.945,1.6775,33.451,13.927,23.522,1.4017,18.948,2.3313,4.9031,2.3968,0.025351,0.83505,0.099809,54.044,43.824,62.444,52.716,28.495,61.584,22.181,41.118,36.291,46.61,51.444,41.875,20.056
0.27422,3662.4,4464.4,9.4635,26.918,42.386,2693.8,74.127,120.39,0.35151,80.322,49.732,2623.3,25.127,51.335,3091,22.102,66.407,244.18,342.59,94.605,77.401,32.617,8.8487,25.764,6.8398,19.037,1.6347,33.283,13.743,23.423,1.2806,18.541,2.24,4.958,2.346,0.025351,0.83505,0.099809,54.044,43.824,63.661,53.434,26.873,62.663,22.227,42.419,37.312,49.624,51.933,40.517,20.088
0.27094,3685.1,4448.3,9.336,26.805,42.513,2695.8,74.986,120.44,0.35525,80.323,49.735,2624.6,25.59,51.129,3090.7,22.614,66.404,244.47,343.06,94.413,77.58,32.617,8.8487,25.764,6.8398,19.037,1.6347,33.283,13.743,23.423,1.2806,18.541,2.24,4.958,2.346,0.020569,0.84055,0.087641,53.556,44.189,63.27,53.627,27.196,62.342,22.117,41.962,37.319,49.146,51.584,42.334,18.852
0.23594,3698.9,4465.5,9.4204,26.865,42.247,2695.2,73.966,120.4,0.33449,80.219,50.086,2625,25.143,50.54,3090.5,22.948,66.386,247.62,343.34,94.539,77.409,32.306,8.9322,25.336,6.731,19.333,1.6685,33.346,13.76,23.232,1.3341,18.873,2.3139,4.887,2.3812,0.020569,0.84055,0.087641,53.556,44.189,62.95,53.16,23.138,60.79,22.617,39.572,38.353,47.784,51.336,41.162,18.077
0.23372,3682.8,4462.8,9.4597,27.181,42.373,2697.2,73.895,120.4,0.33335,80.281,50.724,2626.4,25.745,50.01,3092.3,22.963,66.382,245.07,343.2,94.465,77.426,32.306,8.9322,25.336,6.731,19.333,1.6685,33.346,13.76,23.232,1.3341,18.873,2.3139,4.887,2.3812,0.020569,0.84055,0.087641,53.556,44.189,63.226,53.193,23.356,62.237,22.574,39.71,40.23,46.557,51.596,41.421,18.037
0.26442,3722.3,4380.2,9.4426,27.049,42.567,2701.6,74.803,120.43,0.33609,80.62,51.961,2631.9,24.536,49.731,3095.9,22.159,66.416,246.29,343.64,94.329,78.391,32.89,8.9965,26.046,6.9114,18.242,1.61,33.778,13.839,23.382,1.2005,19.205,2.263,4.9495,2.3457,0.020569,0.84055,0.087641,53.556,44.189,63.594,53.385,25.701,62.418,22.905,39.743,43.872,45.913,51.517,42.486,19.847
0.2618,3703.6,4405.9,9.3495,26.767,42.273,2702.5,73.968,120.43,0.33532,80.707,50.807,2632.2,23.927,48.913,3098,22.892,66.545,243.52,344.16,94.258,77.75,32.89,8.9965,26.046,6.9114,18.242,1.61,33.778,13.839,23.382,1.2005,19.205,2.263,4.9495,2.3457,0.020569,0.84055,0.087641,53.556,44.189,63.916,53.077,25.958,62.33,22.761,39.837,40.473,44.018,51.788,42.049,18.114
0.2031,3700.8,4523.9,9.5408,27.151,42.385,2700.5,73.776,120.42,0.34494,80.467,50.103,2629.4,24.592,49.121,3096.3,22.873,66.559,245.08,343.7,94.352,77.499,32.663,8.7872,26.269,7.0335,18.484,1.6515,33.786,13.741,23.194,1.2052,18.761,2.308,4.8928,2.3155,0.024441,0.83726,0.084345,54.011,43.278,62.439,54.342,19.781,61.87,22.791,40.738,38.404,44.499,51.815,41.825,18.163
0.20239,3645.8,4510.7,9.549,26.764,42.297,2698.6,74.437,120.37,0.34485,80.19,49.303,2627.3,26.375,51.203,3094.3,22.226,66.546,245.54,344.32,94.455,76.902,32.663,8.7872,26.269,7.0335,18.484,1.6515,33.786,13.741,23.194,1.2052,18.761,2.308,4.8928,2.3155,0.024441,0.83726,0.084345,54.011,43.278,63.385,54.499,19.851,60.73,22.241,40.749,36.048,49.317,51.865,41.205,19.748
0.21895,3650.2,4519.8,9.4474,27.18,42.258,2696.2,74.538,120.38,0.33293,79.756,50.928,2625,25.147,50.262,3091.3,22.817,66.404,246.64,344.44,94.694,76.787,32.72,8.9224,25.826,6.8681,18.559,1.6378,33.636,13.935,23.669,1.2759,18.816,2.3532,4.9043,2.2893,0.024441,0.83726,0.084345,54.011,43.278,62.154,53.866,21.327,62.132,22.835,39.52,40.83,47.139,51.867,40.465,18.403
0.21923,3612.3,4490.4,9.525,27.129,42.586,2698.9,74.136,120.37,0.33238,79.665,50.268,2626.8,25.426,52.359,3091.5,23.519,66.275,249.05,344.72,94.628,77.272,32.72,8.9224,25.826,6.8681,18.559,1.6378,33.636,13.935,23.669,1.2759,18.816,2.3532,4.9043,2.2893,0.024441,0.83726,0.084345,54.011,43.278,62.806,54.219,21.299,61.719,22.924,39.588,38.889,51.994,51.757,41.054,16.731
0.20794,3675.8,4521.1,9.5192,27.288,42.756,2704.6,73.979,120.4,0.3547,80.146,49.203,2634.6,24.471,50.658,3098.1,24.264,66.244,248.03,344.5,94.613,77.745,32.724,8.8693,26.131,6.837,18.324,1.7124,33.554,13.836,23.495,1.1971,17.786,2.2515,4.9342,2.3291,0.024441,0.83726,0.084345,54.011,43.278,63.098,53.709,20.309,63.982,23.115,42.086,35.754,48.056,51.951,41.568,14.914
0.20516,3667.1,4544.3,9.5822,27.193,42.476,2707.7,74.137,120.38,0.35171,80.399,50.731,2638.1,23.915,49.413,3102.6,23.019,66.333,248,344.24,94.348,78.2,32.724,8.8693,26.131,6.837,18.324,1.7124,33.554,13.836,23.495,1.1971,17.786,2.2515,4.9342,2.3291,0.0082721,0.81402,0.095811,53.509,44.05,63.249,53.431,20.582,60.617,23.084,42.452,40.251,45.175,51.969,41.416,17.806
0.20119,3669.3,4554.7,9.6069,26.299,42.151,2711.3,74.768,120.41,0.34831,80.582,50.602,2641.3,25.785,49.389,3105.7,22.875,66.43,246.32,345.18,94.325,77.675,32.336,8.8713,26.03,6.759,18.658,1.6296,33.402,13.853,23.673,1.3051,18.283,2.24,4.8188,2.2949,0.0082721,0.81402,0.095811,53.509,44.05,63.51,53.938,19.805,61.051,22.735,40.315,39.87,45.119,52.175,42.107,18.144
0.20114,3708.4,4506.2,9.3578,26.819,42.849,2707.3,74.097,120.39,0.34475,80.082,50.387,2635.7,26.573,50.505,3104.6,22.204,66.469,245.54,344.31,94.423,77.354,32.336,8.8713,26.03,6.759,18.658,1.6296,33.402,13.853,23.673,1.3051,18.283,2.24,4.8188,2.2949,0.0082721,0.81402,0.095811,53.509,44.05,62.838,54.52,19.81,63.743,22.374,40.749,39.24,47.703,52.302,41.484,19.777
0.23732,3705.4,4513.1,9.3189,26.958,42.222,2709.5,74.661,120.41,0.3479,80.094,48.917,2639.7,26.584,50.186,3104.6,22.389,66.424,248.59,344.69,94.368,77.562,32.199,8.9225,26.545,6.7096,18.323,1.6629,33.447,13.79,23.632,1.3205,18.009,2.2815,4.8764,2.2837,0.0082721,0.81402,0.095811,53.509,44.05,63.653,53.666,22.933,62.343,23.017,40.86,34.913,46.965,52.094,41.634,19.325
0.23379,3680.6,4507.1,9.5338,26.825,41.958,2710.6,73.943,120.41,0.34561,80.125,48.298,2640.5,23.799,51.596,3105.8,23.632,66.397,249.57,344.98,94.272,77.608,32.199,8.9225,26.545,6.7096,18.323,1.6629,33.447,13.79,23.632,1.3205,18.009,2.2815,4.8764,2.2837,0.0082721,0.81402,0.095811,53.509,44.05,64.079,53.738,23.28,62.503,22.89,41.139,33.092,50.227,52.067,41.654,16.367
0.2486,3726.9,4531.2,9.4376,26.511,42.358,2713.5,74.83,120.42,0.34046,80.283,48.966,2643.2,24.667,51.597,3108.4,22.451,66.422,247.66,344.49,94.199,77.991,32.614,8.8948,25.982,7.0113,18.382,1.684,33.546,13.688,24.144,1.1344,18.106,2.2447,4.8445,2.2611,0.021558,0.79551,0.10598,53.269,45.245,63.855,54.321,24.26,62.27,22.903,40.06,35.056,50.229,51.684,42.335,19.124
0.2495,3704.3,4555.4,9.4257,27.047,42.71,2713.4,74.235,120.42,0.34116,80.273,50.402,2642,25.21,50.448,3110.3,22.983,66.435,244.99,344.43,94.223,77.791,32.614,8.8948,25.982,7.0113,18.382,1.684,33.546,13.688,24.144,1.1344,18.106,2.2447,4.8445,2.2611,0.021558,0.79551,0.10598,53.269,45.245,64.243,54.03,24.172,61.847,22.661,39.975,39.283,47.57,51.712,42.299,17.854
0.20417,3623,4516.9,9.4666,26.817,42.327,2709.9,74.719,120.38,0.32855,80.01,50.811,2639.3,24.25,50.843,3105.3,23.137,66.432,245.08,344.92,94.352,76.925,32.695,8.8611,26.182,6.7611,17.988,1.6454,33.391,13.736,23.52,1.3826,18.295,2.2362,4.8419,2.356,0.021558,0.79551,0.10598,53.269,45.245,63.017,54.417,20.296,61.67,22.765,38.679,40.486,48.485,51.499,41.574,17.556
0.20474,3663.4,4551.7,9.4435,26.965,42.583,2709.2,74.424,120.34,0.32759,79.721,49.481,2638.1,26.74,50.426,3103,22.748,66.312,245.81,345.08,94.563,76.869,32.695,8.8611,26.182,6.7611,17.988,1.6454,33.391,13.736,23.52,1.3826,18.295,2.2362,4.8419,2.356,0.021558,0.79551,0.10598,53.269,45.245,62.322,54.001,20.24,61.394,23.327,38.795,36.572,47.52,51.234,40.835,18.513
0.19077,3686.6,4633.6,9.4243,26.819,42.271,2711.2,74.407,120.38,0.33154,79.807,50.143,2640.1,26.259,50.428,3105.5,23.669,66.211,245.64,344.37,94.449,77.37,32.335,8.7339,26.377,6.9382,18.565,1.6501,33.461,13.942,23.788,1.252,18.18,2.27,4.9081,2.3742,0.021558,0.79551,0.10598,53.269,45.245,64.115,54.086,19.122,63.383,23.083,39.414,38.521,47.525,51.054,41.96,16.304
0.19316,3728,4574.2,9.3447,26.541,42.229,2713.5,73.948,120.43,0.334,80.008,48.136,2642.6,24.087,50.11,3108.3,24.096,66.189,242.38,344.79,94.205,77.688,32.335,8.7339,26.377,6.9382,18.565,1.6501,33.461,13.942,23.788,1.252,18.18,2.27,4.9081,2.3742,0.014395,0.79167,0.099705,54.438,43.857,63.401,54.797,18.886,62.311,22.746,39.114,32.615,46.788,50.619,42.212,15.257
0.22366,3679.3,4484.3,9.3092,26.689,42.113,2715.4,75.524,120.4,0.35649,80.259,50.197,2645,26.118,48.811,3109.8,23.601,66.21,241.17,344.26,94.435,77.583,32.849,8.9746,26.454,6.9493,18.376,1.6296,33.524,13.724,23.699,1.2544,18.222,2.2468,4.8368,2.2754,0.014395,0.79167,0.099705,54.438,43.857,62.717,54.542,22.052,61.657,23.166,41.916,38.68,43.782,50.297,41.615,16.413
0.22509,3655.8,4539,9.3739,26.746,42.392,2714.9,74.676,120.4,0.35584,80.171,50.149,2644.8,25.683,49.487,3108.5,23.815,66.224,240.13,344.49,94.409,77.156,32.849,8.9746,26.454,6.9493,18.376,1.6296,33.524,13.724,23.699,1.2544,18.222,2.2468,4.8368,2.2754,0.014395,0.79167,0.099705,54.438,43.857,63.12,53.887,21.912,60.94,23.212,41.995,38.537,45.346,49.96,41.976,15.927
0.17091,3658.7,4588.3,9.341,26.849,42.141,2711.9,75.501,120.35,0.33169,79.968,49.355,2640.7,24.17,49.407,3106.7,22.45,66.163,236.67,344.37,94.562,77.066,32.397,8.9462,26.424,6.8878,18.644,1.6653,33.304,13.777,24.301,1.074,18.432,2.2478,4.7809,2.2758,0.014395,0.79167,0.099705,54.438,43.857,62.915,53.812,16.633,63.623,22.991,39.136,36.202,45.162,49.842,40.71,19.179
0.16902,3616.4,4561.7,9.4909,27.008,42.03,2711,75.927,120.4,0.33514,79.788,50.557,2640.6,26.44,49.705,3103.5,22.096,66.069,236.26,344.16,94.496,76.799,32.397,8.9462,26.424,6.8878,18.644,1.6653,33.304,13.777,24.301,1.074,18.432,2.2478,4.7809,2.2758,0.014395,0.79167,0.099705,54.438,43.857,63.643,54.131,16.82,57.783,23.174,38.714,39.739,45.852,49.458,41.966,20.064
0.21019,3688.7,4516.3,9.328,27.089,42.308,2710.1,75.531,120.39,0.33634,79.687,50.224,2639,25.191,49.286,3104.3,23.193,65.949,239.15,344.18,94.638,77.148,32.204,8.808,26.247,6.8072,18.566,1.6491,33.685,13.833,24.222,1.1759,18.345,2.2639,4.8953,2.3944,0.031401,0.79808,0.10604,53.023,43.33,62.904,54.061,20.492,61.027,22.926,39.872,38.76,44.881,48.612,41.184,17.456
0.20892,3668.3,4478.8,9.3007,26.98,41.828,2713.6,75.23,120.37,0.33781,80.023,50.172,2643.2,25.987,50.27,3106.5,22.399,65.882,236.33,343.62,94.554,77.473,32.204,8.808,26.247,6.8072,18.566,1.6491,33.685,13.833,24.222,1.1759,18.345,2.2639,4.8953,2.3944,0.031401,0.79808,0.10604,53.023,43.33,63.255,54.51,20.617,61.596,23.33,39.692,38.605,47.158,48.376,40.983,19.315
0.22633,3692.5,4474.4,9.3854,27.037,42.213,2711.7,75.542,120.44,0.34256,79.953,51.374,2641,25.575,50.093,3108.2,23.67,65.881,232.49,343.4,94.446,77.431,32.559,9.0592,26.718,6.6526,18.452,1.6594,33.243,13.819,23.93,1.3155,18.287,2.2975,4.8565,2.2752,0.031401,0.79808,0.10604,53.023,43.33,63.578,54.783,22.333,61.489,22.725,40.571,42.142,46.748,48.226,41.531,16.294
0.2232,3656.3,4535.1,9.4155,26.781,42.2,2712.8,74.827,120.4,0.34402,79.964,49.287,2642.5,23.844,51.728,3108.4,23.234,65.82,234.2,343.49,94.342,77.133,32.559,9.0592,26.718,6.6526,18.452,1.6594,33.243,13.819,23.93,1.3155,18.287,2.2975,4.8565,2.2752,0.031401,0.79808,0.10604,53.023,43.33,64.2,54.056,22.64,59.327,22.982,40.393,36.003,50.533,47.586,41.519,17.358
0.18999,3766,4511.2,9.483,26.491,42.051,2710.9,75.232,120.39,0.34543,79.928,50.082,2641,24.505,48.891,3106.8,23.187,65.786,232.83,343.36,94.461,77.319,32.836,8.8108,26.689,6.9272,18.521,1.7117,33.252,13.725,24.273,1.3231,18.544,2.255,4.8303,2.3263,0.031401,0.79808,0.10604,53.023,43.33,63.812,54.667,18.766,59.379,22.615,39.856,38.343,43.967,47.223,42.04,17.463
0.18946,3746.4,4508.8,9.2902,26.651,42.506,2712.9,75.851,120.41,0.34248,80.254,52.007,2641.8,26.796,48.975,3107.8,21.602,65.758,228.97,342.64,94.136,77.711,32.836,8.8108,26.689,6.9272,18.521,1.7117,33.252,13.725,24.273,1.3231,18.544,2.255,4.8303,2.3263,0.024768,0.80327,0.086535,53.491,44.088,64.149,54.696,18.819,62.545,22.73,40.217,44.007,44.163,47.171,41.571,21.178
0.15851,3666.9,4561.5,9.3464,27.111,42.574,2709.5,75.991,120.41,0.32812,80.239,50.394,2639.7,26.989,49.967,3105.2,23.055,65.791,226.75,342.54,94.519,77.411,32.154,8.832,26.461,6.7951,18.211,1.6608,33.545,13.839,24.314,1.3235,18.624,2.2826,4.9185,2.3548,0.024768,0.80327,0.086535,53.491,44.088,63.195,53.946,15.555,60.134,23.033,39.377,39.259,46.457,46.919,41.969,17.74
0.15968,3650.5,4511.4,9.2081,26.842,42.383,2708,75.089,120.37,0.33185,80.231,50.176,2636.7,25.077,49.201,3103.1,22.601,65.789,224.59,342.05,94.442,77.258,32.154,8.832,26.461,6.7951,18.211,1.6608,33.545,13.839,24.314,1.3235,18.624,2.2826,4.9185,2.3548,0.024768,0.80327,0.086535,53.491,44.088,63.479,54.545,15.44,61.147,22.696,38.922,38.618,44.685,46.663,40.257,18.824
0.22021,3700.7,4557.6,9.2274,27.156,42.286,2705.3,75.09,120.43,0.34063,79.998,52.075,2634.1,24.307,50.017,3102.4,23.01,65.724,224.11,341.1,94.622,76.906,32.047,8.844,26.851,7.1858,18.293,1.6195,33.37,13.75,24.48,1.2861,18.397,2.2627,4.9626,2.3479,0.024768,0.80327,0.086535,53.491,44.088,63.793,54.822,21.829,62.87,22.337,40.853,44.208,46.573,46.263,41.334,17.894
0.22207,3709.5,4539.2,9.3221,27.135,42.187,2703.6,75.366,120.37,0.34036,79.821,49.667,2631.6,25.48,49.795,3100,22.804,65.614,224.81,341.04,94.55,76.908,32.047,8.844,26.851,7.1858,18.293,1.6195,33.37,13.75,24.48,1.2861,18.397,2.2627,4.9626,2.3479,0.024768,0.80327,0.086535,53.491,44.088,63.641,55.042,21.646,60.189,22.465,40.886,37.12,46.06,45.763,40.463,18.413
0.23007,3608.2,4537,9.24,26.642,42.463,2705.6,74.613,120.37,0.33129,80.03,51.227,2633.9,23.582,48.365,3100.3,22.139,65.532,222.48,341.34,94.691,77.473,32.52,8.8546,26.727,6.9377,18.898,1.6552,32.658,13.781,23.922,1.1168,18.719,2.2459,4.8665,2.2986,0.029304,0.81531,0.083552,54.539,43.777,61.855,54.954,23.076,60.026,22.202,39.564,41.71,42.75,45.606,40.798,19.955
0.23449,3587.9,4558.4,9.364,26.372,41.893,2706.2,74.593,120.36,0.32958,80.083,51.831,2635.2,25.227,50.252,3102,24.018,65.492,220.41,340.73,94.886,77.35,32.52,8.8546,26.727,6.9377,18.898,1.6552,32.658,13.781,23.922,1.1168,18.719,2.2459,4.8665,2.2986,0.029304,0.81531,0.083552,54.539,43.777,62.205,54.699,22.641,60.789,22.157,39.772,43.488,47.117,45.386,40.45,15.51
0.18639,3677,4512.3,9.4819,26.766,42.305,2707.2,75.61,120.39,0.33635,80.253,49.629,2635.3,24.808,50.697,3104.7,23.524,65.495,219.7,340.48,94.701,77.515,31.985,8.8825,26.609,6.9003,18.492,1.6426,32.615,13.915,24.409,1.2582,18.42,2.2578,4.8563,2.2707,0.029304,0.81531,0.083552,54.539,43.777,62.678,53.796,18.185,58.088,22.146,39.677,37.007,48.147,45.044,40.827,16.665
0.18733,3642.5,4477.1,9.18,26.972,42.353,2706.3,75.574,120.4,0.33673,80.214,52.034,2635.2,22.866,49.887,3104,23.009,65.472,217.43,340.31,94.718,77.201,31.985,8.8825,26.609,6.9003,18.492,1.6426,32.615,13.915,24.409,1.2582,18.42,2.2578,4.8563,2.2707,0.029304,0.81531,0.083552,54.539,43.777,63.273,54.217,18.092,61.697,22.186,39.63,44.084,46.271,44.841,40.911,17.905
