head,relation,tail,head_type,tail_type,domain,source_table,weight
BFB-00577,occurs_on,BRG-00577,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00577,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00577,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00577,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00577,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6962
BFB-00577,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6209
BFB-00577,may_caused_by,BASM-00577,QualityFeedback,AssemblyRecord,bearing,bearing_feedback.csv,0.6209
BFB-00577,attributed_to_stage,STAGE_assembly,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00577,has_rca_text,RCA_TEXT_BFB-00577,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6209
BFB-00577,has_fault_evolution_text,EVO_TEXT_BFB-00577,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6209
BFB-00578,occurs_on,BRG-00578,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00578,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00578,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00578,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00578,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7449
BFB-00578,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6119
BFB-00578,may_caused_by,BINSP-00578,QualityFeedback,InspectionRecord,bearing,bearing_feedback.csv,0.6119
BFB-00578,attributed_to_stage,STAGE_inspection,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00578,has_rca_text,RCA_TEXT_BFB-00578,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6119
BFB-00578,has_fault_evolution_text,EVO_TEXT_BFB-00578,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6119
BFB-00579,occurs_on,BRG-00579,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00579,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00579,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00579,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00579,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7307
BFB-00579,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6904
BFB-00579,has_rca_text,RCA_TEXT_BFB-00579,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6904
BFB-00579,has_fault_evolution_text,EVO_TEXT_BFB-00579,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6904
BFB-00580,occurs_on,BRG-00580,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00580,has_fault_type,FAULT_TYPE_normal,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00580,located_at,FAULT_POSITION_none,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00580,has_fault_severity,FAULT_SEVERITY_normal,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00580,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.8737
BFB-00580,has_rca_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.8868
BFB-00580,attributed_to_stage,STAGE_feedback,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00580,has_rca_text,RCA_TEXT_BFB-00580,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.8868
BFB-00580,has_fault_evolution_text,EVO_TEXT_BFB-00580,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.8868
BFB-00581,occurs_on,BRG-00581,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00581,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00581,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00581,has_fault_severity,FAULT_SEVERITY_severe,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00581,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7158
BFB-00581,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7267
BFB-00581,may_caused_by,BMAT-00435,QualityFeedback,MaterialBatch,bearing,bearing_feedback.csv,0.7267
BFB-00581,attributed_to_stage,STAGE_material,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00581,has_rca_text,RCA_TEXT_BFB-00581,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7267
BFB-00581,has_fault_evolution_text,EVO_TEXT_BFB-00581,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7267
BFB-00582,occurs_on,BRG-00582,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00582,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00582,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00582,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00582,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6682
BFB-00582,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6602
BFB-00582,may_caused_by,BASM-00582,QualityFeedback,AssemblyRecord,bearing,bearing_feedback.csv,0.6602
BFB-00582,attributed_to_stage,STAGE_assembly,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00582,has_rca_text,RCA_TEXT_BFB-00582,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6602
BFB-00582,has_fault_evolution_text,EVO_TEXT_BFB-00582,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6602
BFB-00583,occurs_on,BRG-00583,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00583,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00583,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00583,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00583,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.753
BFB-00583,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7103
BFB-00583,may_caused_by,BINSP-00583,QualityFeedback,InspectionRecord,bearing,bearing_feedback.csv,0.7103
BFB-00583,attributed_to_stage,STAGE_inspection,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00583,has_rca_text,RCA_TEXT_BFB-00583,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7103
BFB-00583,has_fault_evolution_text,EVO_TEXT_BFB-00583,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7103
BFB-00584,occurs_on,BRG-00584,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00584,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00584,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00584,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00584,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7035
BFB-00584,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6424
BFB-00584,may_caused_by,BDES-00526,QualityFeedback,BearingDesignSpec,bearing,bearing_feedback.csv,0.6424
BFB-00584,attributed_to_stage,STAGE_design,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00584,has_rca_text,RCA_TEXT_BFB-00584,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6424
BFB-00584,has_fault_evolution_text,EVO_TEXT_BFB-00584,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6424
BFB-00585,occurs_on,BRG-00585,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00585,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00585,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00585,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00585,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6964
BFB-00585,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7361
BFB-00585,may_caused_by,BMAT-00402,QualityFeedback,MaterialBatch,bearing,bearing_feedback.csv,0.7361
BFB-00585,attributed_to_stage,STAGE_material,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00585,has_rca_text,RCA_TEXT_BFB-00585,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7361
BFB-00585,has_fault_evolution_text,EVO_TEXT_BFB-00585,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7361
BFB-00586,occurs_on,BRG-00586,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00586,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00586,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00586,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00586,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6203
BFB-00586,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6883
BFB-00586,may_caused_by,BDES-00078,QualityFeedback,BearingDesignSpec,bearing,bearing_feedback.csv,0.6883
BFB-00586,attributed_to_stage,STAGE_design,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00586,has_rca_text,RCA_TEXT_BFB-00586,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6883
BFB-00586,has_fault_evolution_text,EVO_TEXT_BFB-00586,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6883
BFB-00587,occurs_on,BRG-00587,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00587,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00587,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00587,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00587,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6698
BFB-00587,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7387
BFB-00587,may_caused_by,BMAN-00295,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.7387
BFB-00587,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00587,has_rca_text,RCA_TEXT_BFB-00587,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7387
BFB-00587,has_fault_evolution_text,EVO_TEXT_BFB-00587,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7387
BFB-00588,occurs_on,BRG-00588,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00588,has_fault_type,FAULT_TYPE_normal,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00588,located_at,FAULT_POSITION_none,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00588,has_fault_severity,FAULT_SEVERITY_normal,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00588,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.8784
BFB-00588,has_rca_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.8189
BFB-00588,attributed_to_stage,STAGE_feedback,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00588,has_rca_text,RCA_TEXT_BFB-00588,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.8189
BFB-00588,has_fault_evolution_text,EVO_TEXT_BFB-00588,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.8189
BFB-00589,occurs_on,BRG-00589,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00589,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00589,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00589,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00589,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.684
BFB-00589,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6653
BFB-00589,may_caused_by,BMAN-00252,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.6653
BFB-00589,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00589,has_rca_text,RCA_TEXT_BFB-00589,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6653
BFB-00589,has_fault_evolution_text,EVO_TEXT_BFB-00589,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6653
BFB-00590,occurs_on,BRG-00590,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00590,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00590,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00590,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00590,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6289
BFB-00590,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7028
BFB-00590,may_caused_by,BMAN-00894,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.7028
BFB-00590,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00590,has_rca_text,RCA_TEXT_BFB-00590,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7028
BFB-00590,has_fault_evolution_text,EVO_TEXT_BFB-00590,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7028
BFB-00591,occurs_on,BRG-00591,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00591,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00591,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00591,has_fault_severity,FAULT_SEVERITY_severe,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00591,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7123
BFB-00591,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6805
BFB-00591,may_caused_by,BDES-00026,QualityFeedback,BearingDesignSpec,bearing,bearing_feedback.csv,0.6805
BFB-00591,attributed_to_stage,STAGE_design,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00591,has_rca_text,RCA_TEXT_BFB-00591,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6805
BFB-00591,has_fault_evolution_text,EVO_TEXT_BFB-00591,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6805
BFB-00592,occurs_on,BRG-00592,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00592,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00592,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00592,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00592,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6774
BFB-00592,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6581
BFB-00592,may_caused_by,BMAN-01028,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.6581
BFB-00592,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00592,has_rca_text,RCA_TEXT_BFB-00592,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6581
BFB-00592,has_fault_evolution_text,EVO_TEXT_BFB-00592,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6581
BFB-00593,occurs_on,BRG-00593,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00593,has_fault_type,FAULT_TYPE_normal,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00593,located_at,FAULT_POSITION_none,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00593,has_fault_severity,FAULT_SEVERITY_normal,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00593,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.8813
BFB-00593,has_rca_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.8239
BFB-00593,attributed_to_stage,STAGE_feedback,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00593,has_rca_text,RCA_TEXT_BFB-00593,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.8239
BFB-00593,has_fault_evolution_text,EVO_TEXT_BFB-00593,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.8239
BFB-00594,occurs_on,BRG-00594,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00594,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00594,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00594,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00594,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.685
BFB-00594,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7251
BFB-00594,may_caused_by,BOPR-00594,QualityFeedback,MaintenanceRecord,bearing,bearing_feedback.csv,0.7251
BFB-00594,attributed_to_stage,STAGE_operation,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00594,has_rca_text,RCA_TEXT_BFB-00594,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7251
BFB-00594,has_fault_evolution_text,EVO_TEXT_BFB-00594,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7251
BFB-00595,occurs_on,BRG-00595,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00595,has_fault_type,FAULT_TYPE_normal,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00595,located_at,FAULT_POSITION_none,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00595,has_fault_severity,FAULT_SEVERITY_normal,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00595,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.8631
BFB-00595,has_rca_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.876
BFB-00595,attributed_to_stage,STAGE_feedback,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00595,has_rca_text,RCA_TEXT_BFB-00595,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.876
BFB-00595,has_fault_evolution_text,EVO_TEXT_BFB-00595,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.876
BFB-00596,occurs_on,BRG-00596,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00596,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00596,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00596,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00596,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6486
BFB-00596,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6896
BFB-00596,may_caused_by,BMAT-00425,QualityFeedback,MaterialBatch,bearing,bearing_feedback.csv,0.6896
BFB-00596,attributed_to_stage,STAGE_material,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00596,has_rca_text,RCA_TEXT_BFB-00596,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6896
BFB-00596,has_fault_evolution_text,EVO_TEXT_BFB-00596,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6896
BFB-00597,occurs_on,BRG-00597,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00597,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00597,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00597,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00597,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7952
BFB-00597,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6956
BFB-00597,may_caused_by,BMAN-00646,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.6956
BFB-00597,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00597,has_rca_text,RCA_TEXT_BFB-00597,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6956
BFB-00597,has_fault_evolution_text,EVO_TEXT_BFB-00597,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6956
BFB-00598,occurs_on,BRG-00598,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00598,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00598,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00598,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00598,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7035
BFB-00598,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.5966
BFB-00598,may_caused_by,BDES-00090,QualityFeedback,BearingDesignSpec,bearing,bearing_feedback.csv,0.5966
BFB-00598,attributed_to_stage,STAGE_design,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00598,has_rca_text,RCA_TEXT_BFB-00598,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.5966
BFB-00598,has_fault_evolution_text,EVO_TEXT_BFB-00598,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.5966
BFB-00599,occurs_on,BRG-00599,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00599,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00599,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00599,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00599,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6265
BFB-00599,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.5772
BFB-00599,may_caused_by,BDES-00168,QualityFeedback,BearingDesignSpec,bearing,bearing_feedback.csv,0.5772
BFB-00599,attributed_to_stage,STAGE_design,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00599,has_rca_text,RCA_TEXT_BFB-00599,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.5772
BFB-00599,has_fault_evolution_text,EVO_TEXT_BFB-00599,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.5772
BFB-00600,occurs_on,BRG-00600,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
