case_id,component_code,component_name,subtype_id,subtype_name,fault_part,probability,is_precise_part
HCASE-04024,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.186419,False
HCASE-04024,C005,蓄能器,C005-S1,气囊破裂,-,0.407611,False
HCASE-04024,C005,蓄能器,C005-S2,预充压力不足,-,0.439412,False
HCASE-04024,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.152977,False
HCASE-04024,C006,冷却器,C006-S1,换热效率下降,-,0.313039,False
HCASE-04024,C006,冷却器,C006-S2,管束堵塞,-,0.354265,False
HCASE-04024,C006,冷却器,C006-S3,冷却介质泄漏,-,0.332696,False
HCASE-04024,C007,过滤器,C007-S1,滤芯堵塞,-,0.311753,False
HCASE-04024,C007,过滤器,C007-S2,旁通阀异常开启,-,0.334124,False
HCASE-04024,C007,过滤器,C007-S3,滤芯破损,-,0.354123,False
HCASE-04024,C008,液压油箱,C008-S1,油位过低,-,0.340994,False
HCASE-04024,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.356471,False
HCASE-04024,C008,液压油箱,C008-S3,回油泡沫化,-,0.302534,False
HCASE-04024,C009,单向阀,C009-S1,阀芯卡死,-,0.20852,False
HCASE-04024,C009,单向阀,C009-S2,反向泄漏,-,0.226787,False
HCASE-04024,C009,单向阀,C009-S3,弹簧断裂失效,-,0.564693,False
HCASE-04024,C010,节流阀,C010-S1,节流口堵塞,-,0.338108,False
HCASE-04024,C010,节流阀,C010-S2,阀芯卡滞,-,0.313313,False
HCASE-04024,C010,节流阀,C010-S3,节流口冲蚀,-,0.348579,False
HCASE-04024,C011,管路总成,C011-S1,管接头渗漏,-,0.232413,False
HCASE-04024,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.237393,False
HCASE-04024,C011,管路总成,C011-S3,软管老化破裂,-,0.263997,False
HCASE-04024,C011,管路总成,C011-S4,管路堵塞,-,0.266197,False
HCASE-04024,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.566864,False
HCASE-04024,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.225809,False
HCASE-04024,C012,卸荷阀,C012-S3,导阀密封失效,-,0.207327,False
HCASE-04025,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.193878,True
HCASE-04025,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.170012,True
HCASE-04025,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.46223,True
HCASE-04025,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.173879,True
HCASE-04025,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.258551,True
HCASE-04025,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.240984,True
HCASE-04025,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.257471,True
HCASE-04025,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.242994,True
HCASE-04025,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.183659,True
HCASE-04025,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.438002,True
HCASE-04025,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.18753,True
HCASE-04025,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.190809,True
HCASE-04025,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.267808,False
HCASE-04025,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.238109,False
HCASE-04025,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.240795,False
HCASE-04025,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.253288,False
HCASE-04025,C005,蓄能器,C005-S1,气囊破裂,-,0.321622,False
HCASE-04025,C005,蓄能器,C005-S2,预充压力不足,-,0.350787,False
HCASE-04025,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.327592,False
HCASE-04025,C006,冷却器,C006-S1,换热效率下降,-,0.340016,False
HCASE-04025,C006,冷却器,C006-S2,管束堵塞,-,0.368679,False
HCASE-04025,C006,冷却器,C006-S3,冷却介质泄漏,-,0.291305,False
HCASE-04025,C007,过滤器,C007-S1,滤芯堵塞,-,0.297054,False
HCASE-04025,C007,过滤器,C007-S2,旁通阀异常开启,-,0.389104,False
HCASE-04025,C007,过滤器,C007-S3,滤芯破损,-,0.313842,False
HCASE-04025,C008,液压油箱,C008-S1,油位过低,-,0.337133,False
HCASE-04025,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.336227,False
HCASE-04025,C008,液压油箱,C008-S3,回油泡沫化,-,0.326641,False
HCASE-04025,C009,单向阀,C009-S1,阀芯卡死,-,0.323413,False
HCASE-04025,C009,单向阀,C009-S2,反向泄漏,-,0.301816,False
HCASE-04025,C009,单向阀,C009-S3,弹簧断裂失效,-,0.374771,False
HCASE-04025,C010,节流阀,C010-S1,节流口堵塞,-,0.34529,False
HCASE-04025,C010,节流阀,C010-S2,阀芯卡滞,-,0.272145,False
HCASE-04025,C010,节流阀,C010-S3,节流口冲蚀,-,0.382565,False
HCASE-04025,C011,管路总成,C011-S1,管接头渗漏,-,0.177505,False
HCASE-04025,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.490191,False
HCASE-04025,C011,管路总成,C011-S3,软管老化破裂,-,0.169806,False
HCASE-04025,C011,管路总成,C011-S4,管路堵塞,-,0.162498,False
HCASE-04025,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.291128,False
HCASE-04025,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.348279,False
HCASE-04025,C012,卸荷阀,C012-S3,导阀密封失效,-,0.360594,False
HCASE-04026,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.264675,True
HCASE-04026,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.263784,True
HCASE-04026,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.208603,True
HCASE-04026,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.262938,True
HCASE-04026,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.245257,True
HCASE-04026,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.23728,True
HCASE-04026,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.264229,True
HCASE-04026,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.253234,True
HCASE-04026,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.225149,True
HCASE-04026,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.269752,True
HCASE-04026,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.273704,True
HCASE-04026,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.231395,True
HCASE-04026,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.152611,False
HCASE-04026,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.178382,False
HCASE-04026,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.163049,False
HCASE-04026,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.505957,False
HCASE-04026,C005,蓄能器,C005-S1,气囊破裂,-,0.382099,False
HCASE-04026,C005,蓄能器,C005-S2,预充压力不足,-,0.28733,False
HCASE-04026,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.330571,False
HCASE-04026,C006,冷却器,C006-S1,换热效率下降,-,0.228354,False
HCASE-04026,C006,冷却器,C006-S2,管束堵塞,-,0.561815,False
HCASE-04026,C006,冷却器,C006-S3,冷却介质泄漏,-,0.20983,False
HCASE-04026,C007,过滤器,C007-S1,滤芯堵塞,-,0.570925,False
HCASE-04026,C007,过滤器,C007-S2,旁通阀异常开启,-,0.239668,False
HCASE-04026,C007,过滤器,C007-S3,滤芯破损,-,0.189407,False
HCASE-04026,C008,液压油箱,C008-S1,油位过低,-,0.318531,False
HCASE-04026,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.338418,False
HCASE-04026,C008,液压油箱,C008-S3,回油泡沫化,-,0.343051,False
HCASE-04026,C009,单向阀,C009-S1,阀芯卡死,-,0.335743,False
HCASE-04026,C009,单向阀,C009-S2,反向泄漏,-,0.318355,False
HCASE-04026,C009,单向阀,C009-S3,弹簧断裂失效,-,0.345902,False
HCASE-04026,C010,节流阀,C010-S1,节流口堵塞,-,0.419415,False
HCASE-04026,C010,节流阀,C010-S2,阀芯卡滞,-,0.164586,False
HCASE-04026,C010,节流阀,C010-S3,节流口冲蚀,-,0.415999,False
HCASE-04026,C011,管路总成,C011-S1,管接头渗漏,-,0.176487,False
HCASE-04026,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.176257,False
HCASE-04026,C011,管路总成,C011-S3,软管老化破裂,-,0.169676,False
HCASE-04026,C011,管路总成,C011-S4,管路堵塞,-,0.477579,False
HCASE-04026,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.330333,False
HCASE-04026,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.298191,False
HCASE-04026,C012,卸荷阀,C012-S3,导阀密封失效,-,0.371476,False
HCASE-04027,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.16826,True
HCASE-04027,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.178814,True
HCASE-04027,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.461246,True
HCASE-04027,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.19168,True
HCASE-04027,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.249876,True
HCASE-04027,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.237804,True
HCASE-04027,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.271531,True
HCASE-04027,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.240789,True
HCASE-04027,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.182769,True
HCASE-04027,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.43599,True
HCASE-04027,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.193405,True
HCASE-04027,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.187835,True
HCASE-04027,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.237765,False
HCASE-04027,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.230546,False
HCASE-04027,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.293735,False
HCASE-04027,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.237954,False
HCASE-04027,C005,蓄能器,C005-S1,气囊破裂,-,0.321215,False
HCASE-04027,C005,蓄能器,C005-S2,预充压力不足,-,0.329349,False
HCASE-04027,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.349437,False
HCASE-04027,C006,冷却器,C006-S1,换热效率下降,-,0.348561,False
HCASE-04027,C006,冷却器,C006-S2,管束堵塞,-,0.305362,False
HCASE-04027,C006,冷却器,C006-S3,冷却介质泄漏,-,0.346077,False
HCASE-04027,C007,过滤器,C007-S1,滤芯堵塞,-,0.366777,False
HCASE-04027,C007,过滤器,C007-S2,旁通阀异常开启,-,0.316622,False
HCASE-04027,C007,过滤器,C007-S3,滤芯破损,-,0.316602,False
HCASE-04027,C008,液压油箱,C008-S1,油位过低,-,0.313997,False
HCASE-04027,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.338829,False
HCASE-04027,C008,液压油箱,C008-S3,回油泡沫化,-,0.347174,False
HCASE-04027,C009,单向阀,C009-S1,阀芯卡死,-,0.335574,False
HCASE-04027,C009,单向阀,C009-S2,反向泄漏,-,0.334528,False
HCASE-04027,C009,单向阀,C009-S3,弹簧断裂失效,-,0.329898,False
HCASE-04027,C010,节流阀,C010-S1,节流口堵塞,-,0.322047,False
HCASE-04027,C010,节流阀,C010-S2,阀芯卡滞,-,0.324761,False
HCASE-04027,C010,节流阀,C010-S3,节流口冲蚀,-,0.353192,False
HCASE-04027,C011,管路总成,C011-S1,管接头渗漏,-,0.197453,False
HCASE-04027,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.449192,False
HCASE-04027,C011,管路总成,C011-S3,软管老化破裂,-,0.177211,False
HCASE-04027,C011,管路总成,C011-S4,管路堵塞,-,0.176144,False
HCASE-04027,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.35265,False
HCASE-04027,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.332695,False
HCASE-04027,C012,卸荷阀,C012-S3,导阀密封失效,-,0.314655,False
HCASE-04028,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.191478,True
HCASE-04028,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.184709,True
HCASE-04028,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.429869,True
HCASE-04028,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.193943,True
HCASE-04028,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.263184,True
HCASE-04028,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.260515,True
HCASE-04028,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.234088,True
HCASE-04028,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.242213,True
HCASE-04028,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.228734,True
HCASE-04028,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.408119,True
HCASE-04028,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.192311,True
HCASE-04028,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.170836,True
HCASE-04028,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.230554,False
HCASE-04028,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.243425,False
HCASE-04028,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.25874,False
HCASE-04028,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.267281,False
HCASE-04028,C005,蓄能器,C005-S1,气囊破裂,-,0.316681,False
HCASE-04028,C005,蓄能器,C005-S2,预充压力不足,-,0.316622,False
HCASE-04028,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.366697,False
HCASE-04028,C006,冷却器,C006-S1,换热效率下降,-,0.336123,False
HCASE-04028,C006,冷却器,C006-S2,管束堵塞,-,0.349715,False
HCASE-04028,C006,冷却器,C006-S3,冷却介质泄漏,-,0.314162,False
HCASE-04028,C007,过滤器,C007-S1,滤芯堵塞,-,0.344604,False
HCASE-04028,C007,过滤器,C007-S2,旁通阀异常开启,-,0.322045,False
HCASE-04028,C007,过滤器,C007-S3,滤芯破损,-,0.333351,False
HCASE-04028,C008,液压油箱,C008-S1,油位过低,-,0.335366,False
HCASE-04028,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.380627,False
HCASE-04028,C008,液压油箱,C008-S3,回油泡沫化,-,0.284007,False
HCASE-04028,C009,单向阀,C009-S1,阀芯卡死,-,0.322334,False
HCASE-04028,C009,单向阀,C009-S2,反向泄漏,-,0.314951,False
HCASE-04028,C009,单向阀,C009-S3,弹簧断裂失效,-,0.362715,False
HCASE-04028,C010,节流阀,C010-S1,节流口堵塞,-,0.369876,False
HCASE-04028,C010,节流阀,C010-S2,阀芯卡滞,-,0.30997,False
HCASE-04028,C010,节流阀,C010-S3,节流口冲蚀,-,0.320154,False
HCASE-04028,C011,管路总成,C011-S1,管接头渗漏,-,0.159025,False
HCASE-04028,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.497869,False
HCASE-04028,C011,管路总成,C011-S3,软管老化破裂,-,0.166701,False
HCASE-04028,C011,管路总成,C011-S4,管路堵塞,-,0.176404,False
HCASE-04028,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.302664,False
HCASE-04028,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.354766,False
HCASE-04028,C012,卸荷阀,C012-S3,导阀密封失效,-,0.34257,False
HCASE-04029,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.251339,True
HCASE-04029,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.275455,True
HCASE-04029,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.233925,True
HCASE-04029,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.239281,True
HCASE-04029,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.242801,True
HCASE-04029,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.232772,True
HCASE-04029,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.268839,True
HCASE-04029,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.255587,True
HCASE-04029,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.251081,True
HCASE-04029,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.289265,True
HCASE-04029,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.224965,True
HCASE-04029,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.234689,True
HCASE-04029,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.194879,False
HCASE-04029,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.176175,False
HCASE-04029,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.205447,False
HCASE-04029,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.4235,False
HCASE-04029,C005,蓄能器,C005-S1,气囊破裂,-,0.336333,False
HCASE-04029,C005,蓄能器,C005-S2,预充压力不足,-,0.337293,False
HCASE-04029,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.326374,False
HCASE-04029,C006,冷却器,C006-S1,换热效率下降,-,0.431809,False
HCASE-04029,C006,冷却器,C006-S2,管束堵塞,-,0.404168,False
HCASE-04029,C006,冷却器,C006-S3,冷却介质泄漏,-,0.164023,False
HCASE-04029,C007,过滤器,C007-S1,滤芯堵塞,-,0.566384,False
HCASE-04029,C007,过滤器,C007-S2,旁通阀异常开启,-,0.226103,False
HCASE-04029,C007,过滤器,C007-S3,滤芯破损,-,0.207514,False
HCASE-04029,C008,液压油箱,C008-S1,油位过低,-,0.437647,False
HCASE-04029,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.411956,False
HCASE-04029,C008,液压油箱,C008-S3,回油泡沫化,-,0.150397,False
HCASE-04029,C009,单向阀,C009-S1,阀芯卡死,-,0.323454,False
HCASE-04029,C009,单向阀,C009-S2,反向泄漏,-,0.336387,False
HCASE-04029,C009,单向阀,C009-S3,弹簧断裂失效,-,0.340159,False
HCASE-04029,C010,节流阀,C010-S1,节流口堵塞,-,0.538835,False
HCASE-04029,C010,节流阀,C010-S2,阀芯卡滞,-,0.195763,False
HCASE-04029,C010,节流阀,C010-S3,节流口冲蚀,-,0.265402,False
HCASE-04029,C011,管路总成,C011-S1,管接头渗漏,-,0.184293,False
HCASE-04029,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.18636,False
HCASE-04029,C011,管路总成,C011-S3,软管老化破裂,-,0.180695,False
HCASE-04029,C011,管路总成,C011-S4,管路堵塞,-,0.448653,False
HCASE-04029,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.31716,False
HCASE-04029,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.372726,False
HCASE-04029,C012,卸荷阀,C012-S3,导阀密封失效,-,0.310114,False
HCASE-04030,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.159664,True
HCASE-04030,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.17629,True
HCASE-04030,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.150603,True
HCASE-04030,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.513444,True
HCASE-04030,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.240306,True
HCASE-04030,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.280803,True
HCASE-04030,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.240082,True
HCASE-04030,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.238809,True
HCASE-04030,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.369984,True
HCASE-04030,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.120471,True
HCASE-04030,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.118184,True
HCASE-04030,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.391362,True
HCASE-04030,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.172238,False
HCASE-04030,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.152774,False
HCASE-04030,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.511678,False
HCASE-04030,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.16331,False
HCASE-04030,C005,蓄能器,C005-S1,气囊破裂,-,0.600801,False
HCASE-04030,C005,蓄能器,C005-S2,预充压力不足,-,0.216812,False
HCASE-04030,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.182387,False
HCASE-04030,C006,冷却器,C006-S1,换热效率下降,-,0.17852,False
HCASE-04030,C006,冷却器,C006-S2,管束堵塞,-,0.162576,False
HCASE-04030,C006,冷却器,C006-S3,冷却介质泄漏,-,0.658904,False
HCASE-04030,C007,过滤器,C007-S1,滤芯堵塞,-,0.335618,False
HCASE-04030,C007,过滤器,C007-S2,旁通阀异常开启,-,0.382385,False
HCASE-04030,C007,过滤器,C007-S3,滤芯破损,-,0.281997,False
HCASE-04030,C008,液压油箱,C008-S1,油位过低,-,0.366262,False
HCASE-04030,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.302668,False
HCASE-04030,C008,液压油箱,C008-S3,回油泡沫化,-,0.33107,False
HCASE-04030,C009,单向阀,C009-S1,阀芯卡死,-,0.206575,False
HCASE-04030,C009,单向阀,C009-S2,反向泄漏,-,0.590545,False
HCASE-04030,C009,单向阀,C009-S3,弹簧断裂失效,-,0.20288,False
HCASE-04030,C010,节流阀,C010-S1,节流口堵塞,-,0.361466,False
HCASE-04030,C010,节流阀,C010-S2,阀芯卡滞,-,0.304253,False
HCASE-04030,C010,节流阀,C010-S3,节流口冲蚀,-,0.334281,False
HCASE-04030,C011,管路总成,C011-S1,管接头渗漏,-,0.288443,False
HCASE-04030,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.289961,False
HCASE-04030,C011,管路总成,C011-S3,软管老化破裂,-,0.328362,False
HCASE-04030,C011,管路总成,C011-S4,管路堵塞,-,0.093235,False
HCASE-04030,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.348264,False
HCASE-04030,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.347749,False
HCASE-04030,C012,卸荷阀,C012-S3,导阀密封失效,-,0.303987,False
HCASE-04031,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.228158,True
HCASE-04031,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.252884,True
HCASE-04031,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.221901,True
HCASE-04031,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.297056,True
HCASE-04031,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.235708,True
HCASE-04031,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.250548,True
HCASE-04031,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.273646,True
HCASE-04031,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.240098,True
HCASE-04031,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.230078,True
HCASE-04031,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.255479,True
HCASE-04031,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.276636,True
HCASE-04031,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.237807,True
HCASE-04031,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.17545,False
HCASE-04031,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.161004,False
HCASE-04031,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.161638,False
HCASE-04031,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.501909,False
HCASE-04031,C005,蓄能器,C005-S1,气囊破裂,-,0.334404,False
HCASE-04031,C005,蓄能器,C005-S2,预充压力不足,-,0.342194,False
HCASE-04031,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.323402,False
HCASE-04031,C006,冷却器,C006-S1,换热效率下降,-,0.21976,False
HCASE-04031,C006,冷却器,C006-S2,管束堵塞,-,0.587042,False
HCASE-04031,C006,冷却器,C006-S3,冷却介质泄漏,-,0.193198,False
HCASE-04031,C007,过滤器,C007-S1,滤芯堵塞,-,0.539972,False
HCASE-04031,C007,过滤器,C007-S2,旁通阀异常开启,-,0.225133,False
HCASE-04031,C007,过滤器,C007-S3,滤芯破损,-,0.234895,False
HCASE-04031,C008,液压油箱,C008-S1,油位过低,-,0.341217,False
HCASE-04031,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.350348,False
HCASE-04031,C008,液压油箱,C008-S3,回油泡沫化,-,0.308435,False
HCASE-04031,C009,单向阀,C009-S1,阀芯卡死,-,0.29807,False
HCASE-04031,C009,单向阀,C009-S2,反向泄漏,-,0.364777,False
HCASE-04031,C009,单向阀,C009-S3,弹簧断裂失效,-,0.337153,False
HCASE-04031,C010,节流阀,C010-S1,节流口堵塞,-,0.434656,False
HCASE-04031,C010,节流阀,C010-S2,阀芯卡滞,-,0.151029,False
HCASE-04031,C010,节流阀,C010-S3,节流口冲蚀,-,0.414315,False
HCASE-04031,C011,管路总成,C011-S1,管接头渗漏,-,0.186515,False
HCASE-04031,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.157743,False
HCASE-04031,C011,管路总成,C011-S3,软管老化破裂,-,0.184194,False
HCASE-04031,C011,管路总成,C011-S4,管路堵塞,-,0.471547,False
HCASE-04031,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.309541,False
HCASE-04031,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.30567,False
HCASE-04031,C012,卸荷阀,C012-S3,导阀密封失效,-,0.384789,False
HCASE-04032,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.265793,True
HCASE-04032,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.250442,True
HCASE-04032,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.220411,True
HCASE-04032,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.263354,True
HCASE-04032,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.186973,True
HCASE-04032,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.186258,True
HCASE-04032,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.45754,True
HCASE-04032,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.169229,True
HCASE-04032,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.272439,True
HCASE-04032,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.264182,True
HCASE-04032,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.227915,True
HCASE-04032,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.235463,True
